# delta; F_drive; F_brake; gamma_y
-0.01949; 86.17865; -0.00006; 34.69152
-0.02820; 83.79198; -0.00006; 26.72432
-0.02898; 83.82676; -0.00006; 27.53410
-0.01173; 85.15156; -0.00006; 32.87518
-0.00318; 84.69267; -0.00006; 29.20121
0.02185; 88.12507; -0.00006; 28.43433
0.02661; 85.43479; -0.00006; 15.48048
0.02160; 82.79918; -0.00006; 3.09713
0.00681; 81.65205; -0.00006; -6.34701
-0.01934; 83.77068; -0.00006; -11.69323
-0.05810; 92.10766; -0.00005; -12.04635
-0.09992; 104.93641; -0.00005; -3.89509
-0.20178; 167.05694; -0.00003; -9.76476
-0.26179; 202.53273; -0.00002; 17.91741
-0.26180; 191.79934; -0.00002; 71.67340
-0.26180; 194.60248; -0.00002; 113.17625
-0.26180; 205.36851; -0.00002; 142.64274
-0.26174; 219.12378; -0.00002; 163.76538
-0.25991; 233.59026; -0.00002; 180.15991
-0.26180; 247.09160; -0.00002; 191.10108
-0.26180; 260.98753; -0.00002; 200.89179
-0.26179; 274.22396; -0.00001; 208.88401
-0.25992; 287.57797; -0.00001; 216.27562
-0.11771; 398.19747; -0.00001; 254.96688
0.01199; 484.25531; -0.00001; 260.78276
0.03987; 472.52359; -0.00001; 254.69562
0.06231; 455.48407; -0.00001; 247.36801
0.08407; 436.78906; -0.00001; 238.78814
0.10683; 417.48306; -0.00001; 228.68127
0.13163; 398.14248; -0.00001; 216.64529
0.15930; 379.42650; -0.00001; 202.19177
0.19065; 362.36040; -0.00001; 184.77964
0.22658; 348.55521; -0.00001; 163.86224
0.26172; 334.91016; -0.00001; 138.82644
0.26178; 293.07056; -0.00001; 107.60921
0.26178; 255.05391; -0.00002; 68.62111
0.12508; 114.16790; -0.00004; -20.96212
0.03882; 101.03285; -0.00005; -65.60382
-0.00256; 100.81619; -0.00005; -62.08080
-0.01826; 94.09075; -0.00005; -45.59015
-0.02110; 87.74713; -0.00006; -28.53538
-0.01844; 83.97297; -0.00006; -15.08201
-0.01377; 82.23643; -0.00006; -5.91783
-0.00912; 81.62052; -0.00006; -0.51728
-0.00490; 81.45047; -0.00006; 2.24304
-0.00207; 81.42444; -0.00006; 3.01880
-0.00034; 81.41684; -0.00006; 2.80524
0.00055; 81.40575; -0.00006; 2.16294
0.00088; 81.39458; -0.00006; 1.44712
0.00089; 81.38673; -0.00006; 0.82886
0.00072; 81.38227; -0.00006; 0.36034
0.00048; 81.38040; -0.00006; 0.05779
0.00027; 81.37989; -0.00006; -0.09557
0.00012; 81.37981; -0.00006; -0.14765
0.00002; 81.37979; -0.00006; -0.14237
-0.00003; 81.37976; -0.00006; -0.11118
-0.00004; 81.37973; -0.00006; -0.07401
-0.00004; 81.37971; -0.00006; -0.04159
-0.00003; 81.37970; -0.00006; -0.01804
-0.00002; 81.37970; -0.00006; -0.00350
-0.00001; 81.37969; -0.00006; 0.00380
-0.00000; 81.37969; -0.00006; 0.00566
0.00001; 81.37969; -0.00006; 0.00469
0.00001; 81.37969; -0.00006; 0.00154
0.00001; 81.37969; -0.00006; -0.00201
0.00001; 81.37969; -0.00006; -0.00432
0.00000; 81.37969; -0.00006; -0.00700
-0.00000; 81.37969; -0.00006; -0.00801
-0.00001; 81.37969; -0.00006; -0.00660
-0.00002; 81.37970; -0.00006; -0.00267
-0.00003; 81.37970; -0.00006; 0.00288
-0.00003; 81.37970; -0.00006; 0.00974
-0.00002; 81.37970; -0.00006; 0.01705
0.00001; 81.37970; -0.00006; 0.02337
0.00007; 81.37972; -0.00006; 0.02685
0.00020; 81.37982; -0.00006; 0.02525
0.00068; 81.38099; -0.00006; 0.06457
0.00416; 81.43266; -0.00006; 0.62919
0.00474; 81.42427; -0.00006; -0.75887
0.00105; 81.41243; -0.00006; -2.79498
-0.00032; 81.41114; -0.00006; -2.47443
-0.00084; 81.39958; -0.00006; -1.75596
-0.00095; 81.38979; -0.00006; -1.06988
-0.00082; 81.38378; -0.00006; -0.52655
-0.00058; 81.38091; -0.00006; -0.15126
-0.00034; 81.38000; -0.00006; 0.05643
-0.00016; 81.37982; -0.00006; 0.13948
-0.00005; 81.37980; -0.00006; 0.14791
0.00001; 81.37977; -0.00006; 0.11982
0.00002; 81.37973; -0.00006; 0.08129
-0.00000; 81.37970; -0.00006; 0.04845
-0.00005; 81.37970; -0.00006; 0.02998
-0.00010; 81.37971; -0.00006; 0.02953
-0.00014; 81.37973; -0.00006; 0.04725
-0.00014; 81.37973; -0.00006; 0.07976
-0.00006; 81.37974; -0.00006; 0.11868
0.00015; 81.37993; -0.00006; 0.14803
0.00055; 81.38079; -0.00006; 0.14165
0.00115; 81.38318; -0.00006; 0.06105
0.00192; 81.38774; -0.00006; -0.14437
0.00270; 81.39360; -0.00006; -0.51940
0.00325; 81.39819; -0.00006; -1.06709
0.00312; 81.39823; -0.00006; -1.76573
0.00158; 81.40171; -0.00006; -2.53438
-0.00227; 81.46400; -0.00006; -3.15659
-0.00929; 81.73875; -0.00006; -3.23346
-0.01928; 82.41536; -0.00006; -2.04654
-0.04687; 87.02567; -0.00006; -3.18682
-0.22042; 198.92875; -0.00002; -41.97213
-0.26180; 209.65674; -0.00002; 0.91627
-0.26180; 193.98560; -0.00002; 58.17474
-0.21080; 170.23702; -0.00003; 123.84243
-0.04838; 237.04156; -0.00002; 190.44230
0.11464; 320.95433; -0.00001; 191.89900
0.23912; 369.95248; -0.00001; 170.18184
0.13029; 223.71894; -0.00002; 133.49336
-0.04115; 86.39086; -0.00006; 55.92830
-0.11924; 101.30465; -0.00005; 39.32643
-0.06690; 102.90495; -0.00005; 83.30855
-0.07115; 100.60804; -0.00005; 79.83740
-0.18682; 136.07429; -0.00004; 46.45916
-0.17770; 135.08989; -0.00004; 92.54320
-0.00226; 206.39566; -0.00002; 165.23270
0.02409; 177.83247; -0.00003; 141.72927
-0.04383; 107.12933; -0.00005; 94.54161
0.03864; 145.56823; -0.00003; 110.02204
0.05189; 127.62138; -0.00004; 84.81502
0.00113; 87.36577; -0.00006; 42.65463
-0.00915; 84.18186; -0.00006; 33.55665
0.00836; 87.33887; -0.00006; 35.58789
-0.16450; 149.28038; -0.00003; -25.24388
-0.16124; 127.14988; -0.00004; 30.33128
-0.09760; 111.10828; -0.00004; 85.70554
-0.07484; 111.13135; -0.00004; 93.54037
0.00886; 139.44423; -0.00003; 112.39833
-0.04371; 94.69981; -0.00005; 70.28879
-0.05130; 92.81983; -0.00005; 65.29205
-0.07101; 92.45315; -0.00005; 59.77602
-0.19006; 142.11414; -0.00003; 28.89740
-0.17014; 130.25702; -0.00004; 82.65479
-0.09555; 140.67241; -0.00003; 129.70517
-0.10023; 128.33295; -0.00004; 119.70034
-0.26175; 184.35027; -0.00002; 59.30005
-0.26180; 187.74205; -0.00002; 112.02867
-0.26180; 202.53536; -0.00002; 145.57135
-0.26180; 219.66464; -0.00002; 167.66095
-0.22745; 242.24389; -0.00002; 196.20784
-0.08039; 341.90261; -0.00001; 237.63026
0.06866; 432.09927; -0.00001; 240.86115
0.10510; 416.85379; -0.00001; 229.32935
0.13400; 396.64026; -0.00001; 215.95961
0.16381; 377.76419; -0.00001; 200.56224
0.19649; 361.31370; -0.00001; 182.53185
0.23357; 348.79177; -0.00001; 161.19545
0.26172; 329.73485; -0.00001; 135.61784
0.26176; 288.49395; -0.00001; 103.74794
0.21247; 205.10016; -0.00002; 54.58338
0.05171; 92.85282; -0.00005; -39.70040
0.01759; 90.13122; -0.00006; -43.16878
-0.00259; 88.28412; -0.00006; -36.60166
-0.01109; 85.65597; -0.00006; -26.02118
-0.01265; 83.46554; -0.00006; -15.84374
-0.01086; 82.19404; -0.00006; -7.97716
-0.00805; 81.64326; -0.00006; -2.79136
-0.00510; 81.44932; -0.00006; 0.25050
-0.00280; 81.40465; -0.00006; 1.61786
-0.00137; 81.39673; -0.00006; 1.94530
-0.00063; 81.39236; -0.00006; 1.79011
-0.00032; 81.38787; -0.00006; 1.48079
-0.00018; 81.38494; -0.00006; 1.20335
0.00013; 81.38444; -0.00006; 1.02904
0.00097; 81.38889; -0.00006; 0.95126
0.00318; 81.41884; -0.00006; 0.98766
0.01123; 81.76411; -0.00006; 1.85541
0.07484; 98.74843; -0.00005; 15.38055
0.09532; 100.61253; -0.00005; -5.30217
0.09782; 98.33487; -0.00005; -29.74164
0.10161; 99.75631; -0.00005; -47.09302
0.06540; 99.92487; -0.00005; -72.15154
0.07800; 97.00440; -0.00005; -66.17563
0.06566; 98.88825; -0.00005; -74.25651
0.02498; 106.95124; -0.00005; -84.46882
0.03873; 94.01662; -0.00005; -66.49314
0.04105; 91.82379; -0.00005; -61.40034
-0.02887; 115.27610; -0.00004; -77.07570
-0.03027; 98.63519; -0.00005; -50.83347
-0.02577; 88.77382; -0.00006; -29.88251
-0.02273; 84.73710; -0.00006; -16.02886
-0.01657; 82.47605; -0.00006; -5.61867
-0.01027; 81.66482; -0.00006; 0.54186
-0.00538; 81.47922; -0.00006; 3.27192
-0.00206; 81.45085; -0.00006; 3.89623
-0.00016; 81.43603; -0.00006; 3.41747
0.00069; 81.41547; -0.00006; 2.53262
0.00088; 81.39771; -0.00006; 1.65551
0.00077; 81.38711; -0.00006; 0.96919
0.00057; 81.38236; -0.00006; 0.51153
0.00054; 81.38114; -0.00006; 0.26698
0.00110; 81.38361; -0.00006; 0.21156
0.00445; 81.43924; -0.00006; 0.62733
0.02654; 83.55231; -0.00006; 4.30568
0.03307; 83.63741; -0.00006; -3.75617
0.01354; 82.52639; -0.00006; -17.16250
0.02964; 82.82430; -0.00006; -11.46660
0.03750; 83.72584; -0.00006; -15.35382
0.04516; 84.83168; -0.00006; -20.39062
0.05337; 86.26769; -0.00006; -26.05811
0.06889; 89.29385; -0.00006; -30.66568
0.07208; 90.96464; -0.00005; -41.91809
0.01703; 98.18935; -0.00005; -65.65429
0.07698; 90.31423; -0.00006; -36.70845
0.09137; 95.24066; -0.00005; -47.88310
-0.00912; 119.82548; -0.00004; -88.79610
-0.03284; 110.62491; -0.00004; -68.79134
-0.03205; 95.40968; -0.00005; -43.01640
-0.02777; 87.40051; -0.00006; -23.64440
-0.02085; 83.44925; -0.00006; -9.89997
-0.01407; 81.98407; -0.00006; -1.59278
-0.00787; 81.54937; -0.00006; 2.82037
-0.00354; 81.47518; -0.00006; 4.26670
-0.00081; 81.45912; -0.00006; 4.13403
0.00063; 81.43727; -0.00006; 3.26890
0.00119; 81.41324; -0.00006; 2.23243
0.00126; 81.39594; -0.00006; 1.32050
0.00107; 81.38617; -0.00006; 0.62710
0.00075; 81.38159; -0.00006; 0.15335
0.00044; 81.38019; -0.00006; -0.10432
0.00020; 81.37993; -0.00006; -0.20214
0.00005; 81.37989; -0.00006; -0.20749
-0.00003; 81.37985; -0.00006; -0.16841
-0.00006; 81.37979; -0.00006; -0.11599
-0.00007; 81.37974; -0.00006; -0.06780
-0.00005; 81.37971; -0.00006; -0.03135
-0.00004; 81.37970; -0.00006; -0.00785
-0.00002; 81.37970; -0.00006; 0.00478
-0.00001; 81.37970; -0.00006; 0.00974
-0.00000; 81.37970; -0.00006; 0.01016
-0.00000; 81.37970; -0.00006; 0.00850
0.00000; 81.37969; -0.00006; 0.00635
0.00000; 81.37969; -0.00006; 0.00457
0.00000; 81.37969; -0.00006; 0.00338
0.00001; 81.37969; -0.00006; 0.00259
0.00001; 81.37969; -0.00006; 0.00169
0.00002; 81.37969; -0.00006; -0.00005
0.00003; 81.37969; -0.00006; -0.00343
0.00004; 81.37969; -0.00006; -0.00920
0.00005; 81.37969; -0.00006; -0.01783
0.00004; 81.37970; -0.00006; -0.02909
0.00001; 81.37971; -0.00006; -0.04119
-0.00006; 81.37974; -0.00006; -0.04913
-0.00018; 81.37983; -0.00006; -0.04337
-0.00037; 81.38006; -0.00006; -0.01044
-0.00060; 81.38047; -0.00006; 0.06427
-0.00084; 81.38101; -0.00006; 0.19174
-0.00097; 81.38132; -0.00006; 0.37300
-0.00082; 81.38121; -0.00006; 0.59354
-0.00014; 81.38249; -0.00006; 0.82525
0.00135; 81.39341; -0.00006; 1.02944
0.00420; 81.44292; -0.00006; 1.19930
0.01126; 81.75104; -0.00006; 1.86767
0.14170; 143.06424; -0.00003; 40.63821
0.17095; 143.87282; -0.00003; 4.72845
0.21813; 167.56368; -0.00003; -22.11183
0.24671; 181.15293; -0.00003; -59.66015
0.13607; 161.61918; -0.00003; -142.50245
0.16798; 148.39772; -0.00003; -127.00070
0.06501; 188.92177; -0.00002; -167.22910
-0.10807; 290.78495; -0.00001; -179.82916
-0.25995; 367.24884; -0.00001; -159.20640
-0.26161; 320.67069; -0.00001; -129.89191
-0.09827; 136.15113; -0.00004; -66.78638
-0.05136; 92.54553; -0.00005; -20.95535
-0.03355; 84.66699; -0.00006; -2.19003
-0.01892; 82.38944; -0.00006; 7.56869
-0.00837; 81.97732; -0.00006; 10.81807
-0.00170; 81.87693; -0.00006; 10.29891
0.00178; 81.73483; -0.00006; 8.03408
0.00304; 81.58039; -0.00006; 5.38306
0.00303; 81.47057; -0.00006; 3.08469
0.00251; 81.41428; -0.00006; 1.42119
0.00178; 81.39018; -0.00006; 0.33530
0.00101; 81.38234; -0.00006; -0.27744
0.00046; 81.38103; -0.00006; -0.49100
0.00011; 81.38082; -0.00006; -0.49022
-0.00008; 81.38054; -0.00006; -0.39073
-0.00015; 81.38019; -0.00006; -0.26374
-0.00016; 81.37992; -0.00006; -0.14948
-0.00012; 81.37977; -0.00006; -0.06502
-0.00008; 81.37972; -0.00006; -0.01211
-0.00005; 81.37970; -0.00006; 0.01513
-0.00002; 81.37970; -0.00006; 0.02476
-0.00000; 81.37970; -0.00006; 0.02419
0.00000; 81.37970; -0.00006; 0.01895
0.00001; 81.37970; -0.00006; 0.01261
0.00001; 81.37969; -0.00006; 0.00704
0.00001; 81.37969; -0.00006; 0.00298
0.00000; 81.37969; -0.00006; 0.00046
0.00000; 81.37969; -0.00006; -0.00082
0.00000; 81.37969; -0.00006; -0.00126
0.00000; 81.37969; -0.00006; -0.00121
-0.00000; 81.37969; -0.00006; -0.00095
-0.00000; 81.37969; -0.00006; -0.00064
-0.00000; 81.37969; -0.00006; -0.00037
-0.00000; 81.37969; -0.00006; -0.00017
-0.00000; 81.37969; -0.00006; -0.00005
-0.00000; 81.37969; -0.00006; 0.00001
-0.00000; 81.37969; -0.00006; 0.00003
0.00000; 81.37969; -0.00006; 0.00003
0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00000
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00005
-0.00000; 81.37969; -0.00006; -0.00005
-0.00000; 81.37969; -0.00006; -0.00004
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; 0.00002
-0.00000; 81.37969; -0.00006; 0.00008
-0.00000; 81.37969; -0.00006; 0.00014
0.00000; 81.37969; -0.00006; 0.00019
0.00000; 81.37969; -0.00006; 0.00018
0.00000; 81.37969; -0.00006; 0.00005
0.00000; 81.37969; -0.00006; -0.00026
0.00000; 81.37969; -0.00006; -0.00085
0.00001; 81.37969; -0.00006; -0.00177
0.00001; 81.37969; -0.00006; -0.00299
0.00000; 81.37969; -0.00006; -0.00434
-0.00000; 81.37969; -0.00006; -0.00535
-0.00002; 81.37970; -0.00006; -0.00523
-0.00004; 81.37970; -0.00006; -0.00274
-0.00006; 81.37970; -0.00006; 0.00370
-0.00009; 81.37971; -0.00006; 0.01573
-0.00011; 81.37971; -0.00006; 0.03445
-0.00010; 81.37971; -0.00006; 0.05931
-0.00005; 81.37972; -0.00006; 0.08656
0.00010; 81.37981; -0.00006; 0.10758
0.00038; 81.38025; -0.00006; 0.10928
0.00098; 81.38237; -0.00006; 0.09692
0.00339; 81.41166; -0.00006; 0.32602
0.01871; 82.43826; -0.00006; 2.75811
0.02224; 82.37391; -0.00006; -3.17364
0.00490; 82.07961; -0.00006; -12.94131
-0.00154; 82.06446; -0.00006; -11.54998
-0.00392; 81.81150; -0.00006; -8.21442
-0.00424; 81.59188; -0.00006; -5.00829
-0.00362; 81.46519; -0.00006; -2.54247
-0.00278; 81.40994; -0.00006; -0.90680
-0.00171; 81.38746; -0.00006; 0.13437
-0.00087; 81.38254; -0.00006; 0.58877
-0.00032; 81.38183; -0.00006; 0.67839
0.00001; 81.38144; -0.00006; 0.58996
0.00017; 81.38085; -0.00006; 0.43088
0.00021; 81.38029; -0.00006; 0.26759
0.00019; 81.37993; -0.00006; 0.13531
0.00014; 81.37977; -0.00006; 0.04536
0.00008; 81.37971; -0.00006; -0.00600
0.00004; 81.37970; -0.00006; -0.02870
0.00001; 81.37970; -0.00006; -0.03334
-0.00000; 81.37970; -0.00006; -0.02861
-0.00001; 81.37970; -0.00006; -0.02047
-0.00001; 81.37969; -0.00006; -0.01244
-0.00001; 81.37969; -0.00006; -0.00612
-0.00001; 81.37969; -0.00006; -0.00190
-0.00000; 81.37969; -0.00006; 0.00047
-0.00000; 81.37969; -0.00006; 0.00148
-0.00000; 81.37969; -0.00006; 0.00166
0.00000; 81.37969; -0.00006; 0.00141
0.00000; 81.37969; -0.00006; 0.00102
0.00000; 81.37969; -0.00006; 0.00063
0.00000; 81.37969; -0.00006; 0.00034
0.00000; 81.37969; -0.00006; 0.00015
0.00000; 81.37969; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00002
-0.00000; 81.37969; -0.00006; 0.00004
-0.00000; 81.37969; -0.00006; 0.00009
-0.00000; 81.37969; -0.00006; 0.00013
-0.00000; 81.37969; -0.00006; 0.00016
-0.00000; 81.37970; -0.00006; 0.00017
-0.00000; 81.37970; -0.00006; 0.00016
-0.00000; 81.37970; -0.00006; 0.00015
-0.00000; 81.37970; -0.00006; 0.00013
-0.00000; 81.37970; -0.00006; 0.00011
-0.00000; 81.37970; -0.00006; 0.00009
-0.00000; 81.37970; -0.00006; 0.00008
-0.00000; 81.37969; -0.00006; 0.00007
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00004
-0.00000; 81.37969; -0.00006; 0.00004
-0.00000; 81.37969; -0.00006; 0.00004
-0.00000; 81.37969; -0.00006; 0.00003
-0.00000; 81.37969; -0.00006; 0.00003
-0.00000; 81.37969; -0.00006; 0.00003
-0.00000; 81.37969; -0.00006; 0.00002
-0.00000; 81.37969; -0.00006; 0.00002
-0.00000; 81.37969; -0.00006; 0.00002
-0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00000
0.00000; 81.37969; -0.00006; 0.00000
0.00000; 81.37969; -0.00006; -0.00000
0.00000; 81.37969; -0.00006; -0.00000
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00002
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37970; -0.00006; -0.00006
0.00000; 81.37970; -0.00006; -0.00008
0.00000; 81.37907; -0.00006; -0.00009
