# traj_x; traj_y
-0.01507; -0.50344
0.93713; -0.53533
2.00131; -0.53155
3.02251; -0.49877
4.04003; -0.46041
5.04691; -0.42164
6.04733; -0.38273
7.04234; -0.34380
8.03337; -0.30487
9.02146; -0.26590
10.00759; -0.22681
10.99271; -0.18753
11.97785; -0.14802
12.96421; -0.10838
13.95327; -0.06919
14.94685; -0.03236
15.94754; 0.00077
16.95593; 0.03452
17.97077; 0.07443
18.99052; 0.12493
20.01325; 0.18984
21.03671; 0.27286
22.05824; 0.37776
23.07482; 0.50804
24.08305; 0.66524
25.07930; 0.84701
26.06019; 1.04874
27.02295; 1.26613
27.96562; 1.49568
28.88722; 1.73480
29.78795; 1.98237
30.67529; 2.23922
31.55910; 2.50457
32.44349; 2.77744
33.33168; 3.05754
34.22605; 3.34462
35.12824; 3.63836
36.03924; 3.93824
36.95932; 4.24407
37.88829; 4.55536
38.82594; 4.87069
39.77188; 5.18833
40.72560; 5.50630
41.68649; 5.82234
42.65392; 6.13400
43.62722; 6.43874
44.60600; 6.73394
45.58931; 7.01588
46.57555; 7.28042
47.56322; 7.52340
48.55092; 7.74049
49.53739; 7.92714
50.52153; 8.07854
51.50234; 8.18956
52.47885; 8.25475
53.44999; 8.26847
54.41454; 8.22516
55.37108; 8.11972
56.31822; 7.94927
57.25534; 7.71173
58.17913; 7.40535
59.07466; 7.03283
59.92397; 6.60095
60.71106; 6.12063
61.42321; 5.60613
62.05263; 5.07260
62.59871; 4.53470
63.06943; 3.99854
63.49166; 3.43934
63.88646; 2.82894
64.24973; 2.15991
64.56961; 1.43053
64.82937; 0.64624
65.01091; -0.18087
65.09615; -1.03286
65.06657; -1.89221
64.90244; -2.74249
64.57923; -3.55633
64.12869; -4.32232
63.61770; -5.05903
63.08706; -5.79052
62.57640; -6.55309
62.03846; -7.32227
61.43198; -8.05963
60.75667; -8.75149
60.02482; -9.39601
59.24965; -9.99482
58.44318; -10.55081
57.61603; -11.06729
56.77738; -11.54746
55.93328; -11.99483
55.08494; -12.41443
54.23220; -12.81083
53.37434; -13.18775
52.51032; -13.54822
51.63898; -13.89459
50.75920; -14.22869
49.86995; -14.55182
48.97045; -14.86489
48.06014; -15.16843
47.13873; -15.46272
46.20622; -15.74774
45.26289; -16.02333
44.30927; -16.28916
43.34614; -16.54481
42.37441; -16.78981
41.39476; -17.02345
40.40788; -17.24500
39.41457; -17.45373
38.41576; -17.64885
37.41243; -17.82953
36.40563; -17.99495
35.39639; -18.14430
34.38577; -18.27684
33.37478; -18.39190
32.36436; -18.48901
31.35534; -18.56797
30.34849; -18.62905
29.34426; -18.67337
28.34165; -18.70293
27.33957; -18.71939
26.33798; -18.72393
25.33680; -18.71738
24.33595; -18.70082
23.33536; -18.67562
22.33496; -18.64310
21.33471; -18.60462
20.33455; -18.56152
19.33444; -18.51516
18.33437; -18.46695
17.33429; -18.41831
16.33420; -18.37074
15.33407; -18.32578
14.33390; -18.28505
13.33368; -18.25019
12.33341; -18.22243
11.33312; -18.20147
10.33282; -18.18420
9.33255; -18.16713
8.33230; -18.14954
7.33207; -18.13178
6.33187; -18.11397
5.33167; -18.09614
4.33149; -18.07830
3.33132; -18.06046
2.33116; -18.04261
1.33101; -18.02476
0.33086; -18.00690
-0.66928; -17.98905
-1.66942; -17.97119
-2.66956; -17.95334
-3.66969; -17.93548
-4.66983; -17.91762
-5.66997; -17.89976
-6.67011; -17.88190
-7.67026; -17.86404
-8.67041; -17.84618
-9.67057; -17.82832
-10.67074; -17.81045
-11.67091; -17.79259
-12.67110; -17.77472
-13.67131; -17.75686
-14.67153; -17.73899
-15.67177; -17.72113
-16.67203; -17.70326
-17.67232; -17.68539
-18.67263; -17.66753
-19.67298; -17.64966
-20.67336; -17.63179
-21.67378; -17.61392
-22.67424; -17.59605
-23.67475; -17.57819
-24.67532; -17.56032
-25.67594; -17.54245
-26.67663; -17.52458
-27.67739; -17.50671
-28.67823; -17.48883
-29.67915; -17.47093
-30.68010; -17.45299
-31.68105; -17.43504
-32.68201; -17.41709
-33.68297; -17.39914
-34.68394; -17.38119
-35.68492; -17.36324
-36.68591; -17.34528
-37.68690; -17.32733
-38.68791; -17.30938
-39.68892; -17.29142
-40.68994; -17.27347
-41.69097; -17.25551
-42.69200; -17.23756
-43.69303; -17.21960
-44.69407; -17.20164
-45.69510; -17.18368
-46.69614; -17.16572
-47.69716; -17.14776
-48.69818; -17.12980
-49.69918; -17.11184
-50.70017; -17.09388
-51.70114; -17.07592
-52.70208; -17.05796
-53.70300; -17.04000
-54.70390; -17.02203
-55.70475; -17.00407
-56.70558; -16.98611
-57.70636; -16.96815
-58.70709; -16.95019
-59.70778; -16.93223
-60.70841; -16.91428
-61.70899; -16.89632
-62.70951; -16.87836
-63.70996; -16.86041
-64.71035; -16.84246
-65.71066; -16.82451
-66.71090; -16.80656
-67.71105; -16.78861
-68.71113; -16.77066
-69.71112; -16.75272
-70.71103; -16.73478
-71.71084; -16.71685
-72.71056; -16.69891
-73.71018; -16.68098
-74.70970; -16.66305
-75.70913; -16.64512
-76.70845; -16.62720
-77.70767; -16.60928
-78.70678; -16.59136
-79.70579; -16.57344
-80.70469; -16.55553
-81.70349; -16.53761
-82.70218; -16.51969
-83.70077; -16.50179
-84.69926; -16.48383
-85.69764; -16.46588
-86.69593; -16.44860
-87.69415; -16.43261
-88.69229; -16.41758
-89.69043; -16.40477
-90.68862; -16.39600
-91.68685; -16.39007
-92.68510; -16.38737
-93.68339; -16.38929
-94.68169; -16.39362
-95.67997; -16.39830
-96.67823; -16.40295
-97.67648; -16.40785
-98.67474; -16.41524
-99.67300; -16.42708
-100.67127; -16.44148
-101.66951; -16.45625
-102.66775; -16.47100
-103.66597; -16.48572
-104.66420; -16.50042
-105.66242; -16.51512
-106.66065; -16.52981
-107.65888; -16.54450
-108.65712; -16.55919
-109.65538; -16.57388
-110.65365; -16.58858
-111.65194; -16.60328
-112.65026; -16.61798
-113.64860; -16.63268
-114.64696; -16.64739
-115.64536; -16.66210
-116.64379; -16.67682
-117.64225; -16.69156
-118.64075; -16.70629
-119.63929; -16.72103
-120.63786; -16.73578
-121.63648; -16.75053
-122.63514; -16.76528
-123.63385; -16.78003
-124.63261; -16.79479
-125.63141; -16.80955
-126.63026; -16.82431
-127.62916; -16.83907
-128.62811; -16.85384
-129.62712; -16.86861
-130.62618; -16.88338
-131.62529; -16.89812
-132.62444; -16.91349
-133.62362; -16.93021
-134.62283; -16.94765
-135.62210; -16.96512
-136.62142; -16.98257
-137.62079; -17.00001
-138.62022; -17.01749
-139.61970; -17.03508
-140.61923; -17.05271
-141.61882; -17.07033
-142.61847; -17.08789
-143.61816; -17.10550
-144.61789; -17.12415
-145.61754; -17.14691
-146.61706; -17.17578
-147.61650; -17.20828
-148.61587; -17.24145
-149.61514; -17.27447
-150.61433; -17.30741
-151.61340; -17.34055
-152.61229; -17.37603
-153.61092; -17.41577
-154.60935; -17.45794
-155.60764; -17.50042
-156.60579; -17.54294
-157.60376; -17.58658
-158.60152; -17.63223
-159.59908; -17.67892
-160.59649; -17.72587
-161.59371; -17.77343
-162.59073; -17.82203
-163.58757; -17.87122
-164.58424; -17.92050
-165.58075; -17.96976
-166.57710; -18.01900
-167.57330; -18.06821
-168.56934; -18.11739
-169.56524; -18.16654
-170.56099; -18.21568
-171.55660; -18.26480
-172.55207; -18.31389
-173.54742; -18.36296
-174.54266; -18.41197
-175.53780; -18.46082
-176.53282; -18.50990
-177.52758; -18.56163
-178.52192; -18.61797
-179.51596; -18.67723
-180.50969; -18.73941
-181.50299; -18.80590
-182.49602; -18.87459
-183.48890; -18.94404
-184.48144; -19.01666
-185.47328; -19.09635
-186.46434; -19.18374
-187.45489; -19.27548
-188.44521; -19.36838
-189.43532; -19.46234
-190.42514; -19.55822
-191.41472; -19.65565
-192.40386; -19.75670
-193.39201; -19.86617
-194.37888; -19.98643
-195.36462; -20.11535
-196.34956; -20.24978
-197.33364; -20.38993
-198.31662; -20.53752
-199.29868; -20.69075
-200.28025; -20.84620
-201.26158; -21.00193
-202.24263; -21.15851
-203.22294; -21.31935
-204.20219; -21.48658
-205.18069; -21.65782
-206.15892; -21.83017
-207.13731; -22.00247
-208.11601; -22.17460
-209.09503; -22.34660
-210.07438; -22.51848
-211.05410; -22.69026
-212.03419; -22.86193
-213.01466; -23.03351
-213.99552; -23.20500
-214.97676; -23.37648
-215.95833; -23.54828
-216.94016; -23.72071
-217.92230; -23.89345
-218.90480; -24.06619
-219.88766; -24.23895
-220.87078; -24.41210
-221.85410; -24.58593
-222.83766; -24.76007
-223.82156; -24.93395
-224.80565; -25.10827
-225.78922; -25.28637
-226.77184; -25.47023
-227.75397; -25.65732
-228.73614; -25.84498
-229.71850; -26.03233
-230.70105; -26.21924
-231.68375; -26.40582
-232.66624; -26.59367
-233.64824; -26.78396
-234.63003; -26.97526
-235.61182; -27.16635
-236.59352; -27.35713
-237.57465; -27.54980
-238.55489; -27.74593
-239.53469; -27.94352
-240.51440; -28.14094
-241.49416; -28.33764
-242.47389; -28.53401
-243.45303; -28.73290
-244.43122; -28.93603
-245.40899; -29.14101
-246.38678; -29.34582
-247.36476; -29.54975
-248.34286; -29.75318
-249.32049; -29.95904
-250.29733; -30.16896
-251.27391; -30.38046
-252.25070; -30.59148
-253.22791; -30.80105
-254.20531; -31.01034
-255.18208; -31.22343
-256.15783; -31.44229
-257.13310; -31.66445
-258.10842; -31.88746
-259.08406; -32.11018
-260.06015; -32.33198
-261.03667; -32.55318
-262.01354; -32.77416
-262.99091; -32.99426
-263.96902; -33.21264
-264.94803; -33.42888
-265.92801; -33.64272
-266.90898; -33.85399
-267.89092; -34.06256
-268.87385; -34.26830
-269.85776; -34.47108
-270.84264; -34.67077
-271.82849; -34.86728
-272.81528; -35.06055
-273.80298; -35.25056
-274.79167; -35.43683
-275.78157; -35.61787
-276.77267; -35.79352
-277.76437; -35.96688
-278.75643; -36.13915
-279.74940; -36.30708
-280.74370; -36.46801
-281.73907; -36.62313
-282.73477; -36.77654
-283.73052; -36.92985
-284.72679; -37.08017
-285.72412; -37.22394
-286.72245; -37.36105
-287.72121; -37.49501
-288.71982; -37.62956
-289.71811; -37.76592
-290.71649; -37.90153
-291.71559; -38.03185
-292.71588; -38.15291
-293.71741; -38.26385
-294.71970; -38.36765
-295.72220; -38.46837
-296.72449; -38.56955
-297.72635; -38.67364
-298.72781; -38.78103
-299.72923; -38.88909
-300.73114; -38.99306
-301.73392; -39.08878
-302.73778; -39.17297
-303.74294; -39.24182
-304.74939; -39.29294
-305.75682; -39.32783
-306.76478; -39.35015
-307.77292; -39.36335
-308.78100; -39.37018
-309.78889; -39.37296
-310.79647; -39.37388
-311.80374; -39.37511
-312.81070; -39.37886
-313.81746; -39.38715
-314.82419; -39.40054
-315.83112; -39.41726
-316.83845; -39.43478
-317.84632; -39.45167
-318.85484; -39.46682
-319.86410; -39.47891
-320.87417; -39.48623
-321.88489; -39.48648
-322.89596; -39.47672
-323.90737; -39.45309
-324.91914; -39.41037
-325.93109; -39.34211
-326.94282; -39.24151
-327.95418; -39.10196
-328.96384; -38.91710
-329.97506; -38.68132
-330.99046; -38.38529
-331.99817; -38.01876
-332.97925; -37.57823
-333.91451; -37.06755
-334.78629; -36.49689
-335.58133; -35.87921
-336.29586; -35.22422
-336.93683; -34.54022
-337.50821; -33.83803
-338.00945; -33.12884
-338.44210; -32.42334
-338.81085; -31.73207
-339.12275; -31.06000
-339.38118; -30.40648
-339.59173; -29.74900
-339.76481; -29.04243
-339.90282; -28.26313
-340.01650; -27.40941
-340.11597; -26.48138
-340.19332; -25.48823
-340.23888; -24.44646
-340.24327; -23.37765
-340.19827; -22.29937
-340.09947; -21.22315
-339.94839; -20.15883
-339.75038; -19.11415
-339.51261; -18.09480
-339.24286; -17.10424
-338.94971; -16.14462
-338.63982; -15.21149
-338.31330; -14.29357
-337.96997; -13.38459
-337.61223; -12.48220
-337.24244; -11.58348
-336.86323; -10.68620
-336.47726; -9.78827
-336.08743; -8.88847
-335.69725; -7.98633
-335.30998; -7.08099
-334.92774; -6.17165
-334.55158; -5.25809
-334.18209; -4.34025
-333.81963; -3.41817
-333.46443; -2.49195
-333.11670; -1.56170
-332.77669; -0.62753
-332.44465; 0.31046
-332.12095; 1.25220
-331.80600; 2.19762
-331.50025; 3.14671
-331.20422; 4.09923
-330.91869; 5.05475
-330.64451; 6.01323
-330.38233; 6.97477
-330.13259; 7.93932
-329.89505; 8.90667
-329.66771; 9.87612
-329.44779; 10.84676
-329.23302; 11.81788
-329.02122; 12.78885
-328.81036; 13.75912
-328.59844; 14.72819
-328.38347; 15.69562
-328.16366; 16.66107
-327.93833; 17.62454
-327.70954; 18.58665
-327.48177; 19.54853
-327.26003; 20.51135
-327.04868; 21.47597
-326.85117; 22.44299
-326.66905; 23.41254
-326.50079; 24.38413
-326.34302; 25.35697
-326.19258; 26.33043
-326.04703; 27.30408
-325.90434; 28.27764
-325.76252; 29.25092
-325.61953; 30.22380
-325.47335; 31.19628
-325.32202; 32.16826
-325.16361; 33.14077
-324.99545; 34.11559
-324.81465; 35.09305
-324.61843; 36.07272
-324.40401; 37.05416
-324.16839; 38.03671
-323.90881; 39.01955
-323.62479; 40.00187
-323.31956; 40.98299
-322.99768; 41.96226
-322.66308; 42.93894
-322.31904; 43.91224
-321.96842; 44.88143
-321.61360; 45.84583
-321.25570; 46.80501
-320.89463; 47.75631
-320.52751; 48.69049
-320.15203; 49.59789
-319.76918; 50.47199
-319.38061; 51.30806
-318.98704; 52.10493
-318.58763; 52.86314
-318.17491; 53.59713
-317.73924; 54.33240
-317.27744; 55.08031
-316.78863; 55.84241
-316.27210; 56.61852
-315.72903; 57.40629
-315.16045; 58.20121
-314.56832; 58.99440
-313.95021; 59.77420
-313.29970; 60.53117
-312.61296; 61.25890
-311.88769; 61.95130
-311.12280; 62.60264
-310.31832; 63.20769
-309.47523; 63.76177
-308.59529; 64.26071
-307.68087; 64.70080
-306.73485; 65.07877
-305.76050; 65.39175
-304.76138; 65.63731
-303.74155; 65.81466
-302.70551; 65.92579
-301.65707; 65.97111
-300.60283; 65.94722
-299.55274; 65.85085
-298.51766; 65.67728
-297.50974; 65.42452
-296.54181; 65.09700
-295.62355; 64.72340
-294.75921; 64.33023
-293.95201; 63.92239
-293.20274; 63.50504
-292.50906; 63.08256
-291.86481; 62.65747
-291.25990; 62.22908
-290.68028; 61.79118
-290.11193; 61.33233
-289.53330; 60.82352
-288.92628; 60.23462
-288.29501; 59.56059
-287.65365; 58.80822
-287.01670; 57.98867
-286.39631; 57.11752
-285.80106; 56.21265
-285.23577; 55.29300
-284.70155; 54.37661
-284.19752; 53.46834
-283.72159; 52.56574
-283.27058; 51.66686
-282.84094; 50.76944
-282.42917; 49.87100
-282.03179; 48.96868
-281.64546; 48.05996
-281.26776; 47.14604
-280.89665; 46.22986
-280.53019; 45.31408
-280.16647; 44.40115
-279.80365; 43.49332
-279.43994; 42.59261
-279.07359; 41.70077
-278.70288; 40.81929
-278.32611; 39.94932
-277.94148; 39.09163
-277.54712; 38.24667
-277.14073; 37.41430
-276.71971; 36.59489
-276.27766; 35.78528
-275.80791; 34.97990
-275.30743; 34.17864
-274.77487; 33.38395
-274.21052; 32.59746
-273.61638; 31.82006
-272.99517; 31.05211
-272.34943; 30.29435
-271.68148; 29.54779
-270.99349; 28.81347
-270.28731; 28.09260
-269.56474; 27.38600
-268.82760; 26.69385
-268.07743; 26.01591
-267.31566; 25.35111
-266.54408; 24.69759
-265.76277; 24.05536
-264.97119; 23.42501
-264.16974; 22.80661
-263.35946; 22.20027
-262.54171; 21.60621
-261.71807; 21.02477
-260.89031; 20.45633
-260.06025; 19.90118
-259.22972; 19.35951
-258.40039; 18.83133
-257.57370; 18.31643
-256.75058; 17.81438
-255.93148; 17.32513
-255.11323; 16.84694
-254.29126; 16.37543
-253.46418; 15.90815
-252.63139; 15.44407
-251.79204; 14.98269
-250.94506; 14.52475
-250.09000; 14.07050
-249.22742; 13.61885
-248.35784; 13.16903
-247.48181; 12.72052
-246.60000; 12.27288
-245.71320; 11.82562
-244.82231; 11.37823
-243.92838; 10.93014
-243.03240; 10.48038
-242.13725; 10.02836
-241.24554; 9.57471
-240.35710; 9.12013
-239.47049; 8.66657
-238.58444; 8.21606
-237.69883; 7.76762
-236.81410; 7.31878
-235.92996; 6.86846
-235.04498; 6.41826
-234.15794; 5.96914
-233.26870; 5.51889
-232.37642; 5.06664
-231.47939; 4.61364
-230.57656; 4.15923
-229.66618; 3.70382
-228.74874; 3.24884
-227.82777; 2.79306
-226.90666; 2.33697
-225.98824; 1.88380
-225.07611; 1.43369
-224.17347; 0.98755
-223.28202; 0.54902
-222.40572; 0.11972
-221.55006; -0.29870
-220.71641; -0.70407
-219.90346; -1.09786
-219.10646; -1.48226
-218.31517; -1.86088
-217.51839; -2.24216
-216.69186; -2.65049
-215.81407; -3.09876
-214.88807; -3.57390
-213.92771; -4.05775
-212.95204; -4.53160
-211.98349; -4.97722
-211.04424; -5.37909
-210.15213; -5.72346
-209.30231; -6.01048
-208.47183; -6.26152
-207.64646; -6.49029
-206.81709; -6.70262
-205.97645; -6.90158
-205.12075; -7.08824
-204.24877; -7.26281
-203.36195; -7.42511
-202.45977; -7.57482
-201.53993; -7.71164
-200.60132; -7.83524
-199.64399; -7.94518
-198.66898; -8.04105
-197.67809; -8.12256
-196.67370; -8.18962
-195.65857; -8.24239
-194.63570; -8.28126
-193.60816; -8.30686
-192.57899; -8.32000
-191.55106; -8.32162
-190.52696; -8.31286
-189.50894; -8.29536
-188.49777; -8.27113
-187.49222; -8.24015
-186.49120; -8.20215
-185.49381; -8.15752
-184.49921; -8.10686
-183.50664; -8.05081
-182.51549; -7.99003
-181.52520; -7.92523
-180.53531; -7.85716
-179.54543; -7.78663
-178.55525; -7.71449
-177.56450; -7.64163
-176.57298; -7.56903
-175.58048; -7.49764
-174.58704; -7.42844
-173.59280; -7.36272
-172.59778; -7.30184
-171.60199; -7.24710
-170.60546; -7.19924
-169.60825; -7.15734
-168.61053; -7.11772
-167.61240; -7.07761
-166.61387; -7.03718
-165.61496; -6.99665
-164.61569; -6.95608
-163.61609; -6.91549
-162.61618; -6.87488
-161.61600; -6.83426
-160.61558; -6.79364
-159.61493; -6.75301
-158.61409; -6.71237
-157.61309; -6.67173
-156.61196; -6.63108
-155.61073; -6.59043
-154.60941; -6.54977
-153.60805; -6.50911
-152.60667; -6.46845
-151.60528; -6.42778
-150.60392; -6.38711
-149.60261; -6.34643
-148.60137; -6.30575
-147.60021; -6.26507
-146.59916; -6.22438
-145.59824; -6.18364
-144.59746; -6.14277
-143.59687; -6.10183
-142.59643; -6.06088
-141.59615; -6.01992
-140.59600; -5.97897
-139.59599; -5.93803
-138.59610; -5.89709
-137.59634; -5.85615
-136.59671; -5.81522
-135.59719; -5.77429
-134.59779; -5.73337
-133.59851; -5.69245
-132.59936; -5.65153
-131.60031; -5.61063
-130.60139; -5.56972
-129.60258; -5.52882
-128.60388; -5.48792
-127.60528; -5.44703
-126.60679; -5.40614
-125.60838; -5.36525
-124.61005; -5.32437
-123.61179; -5.28348
-122.61358; -5.24259
-121.61540; -5.20170
-120.61722; -5.16081
-119.61902; -5.11991
-118.62077; -5.07901
-117.62243; -5.03812
-116.62395; -4.99726
-115.62529; -4.95653
-114.62640; -4.91586
-113.62728; -4.87519
-112.62790; -4.83451
-111.62827; -4.79383
-110.62839; -4.75314
-109.62826; -4.71243
-108.62789; -4.67173
-107.62729; -4.63101
-106.62646; -4.59029
-105.62542; -4.54956
-104.62418; -4.50883
-103.62278; -4.46810
-102.62122; -4.42737
-101.61953; -4.38663
-100.61774; -4.34589
-99.61586; -4.30515
-98.61393; -4.26441
-97.61198; -4.22367
-96.61003; -4.18294
-95.60811; -4.14220
-94.60626; -4.10147
-93.60450; -4.06074
-92.60287; -4.02001
-91.60139; -3.97929
-90.60011; -3.93857
-89.59904; -3.89786
-88.59821; -3.85715
-87.59767; -3.81649
-86.59742; -3.77601
-85.59806; -3.73592
-84.60043; -3.69609
-83.60479; -3.65635
-82.61133; -3.61669
-81.62021; -3.57711
-80.63156; -3.53761
-79.64541; -3.49822
-78.66176; -3.45893
-77.68049; -3.41977
-76.70142; -3.38074
-75.72425; -3.34182
-74.74856; -3.30303
-73.77383; -3.26435
-72.79937; -3.22566
-71.82449; -3.18660
-70.84662; -3.14641
-69.86334; -3.10532
-68.87446; -3.06376
-67.88013; -3.02185
-66.88068; -2.97958
-65.87660; -2.93697
-64.86850; -2.89405
-63.85713; -2.85085
-62.84329; -2.80746
-61.82785; -2.76393
-60.81174; -2.72036
-59.79587; -2.67681
-58.78116; -2.63342
-57.76847; -2.59043
-56.75830; -2.54810
-55.75078; -2.50622
-54.74607; -2.46460
-53.74428; -2.42321
-52.74549; -2.38202
-51.74975; -2.34101
-50.75704; -2.30015
-49.76734; -2.25943
-48.78055; -2.21882
-47.79654; -2.17827
-46.81512; -2.13777
-45.83607; -2.09721
-44.85907; -2.05687
-43.88362; -2.01901
-42.90932; -1.98553
-41.93455; -1.95493
-40.95752; -1.92481
-39.97790; -1.89460
-38.99547; -1.86422
-38.01013; -1.83369
-37.02184; -1.80303
-36.03068; -1.77226
-35.03676; -1.74139
-34.04026; -1.71043
-33.04140; -1.67938
-32.04042; -1.64825
-31.03759; -1.61702
-30.03318; -1.58565
-29.02742; -1.55394
-28.02145; -1.52159
-27.01625; -1.48890
-26.01178; -1.45610
-25.00796; -1.42326
-24.00475; -1.39038
-23.00209; -1.35746
-21.99993; -1.32449
-20.99824; -1.29147
-19.99697; -1.25841
-18.99608; -1.22529
-17.99555; -1.19211
-16.99533; -1.15887
-15.99541; -1.12555
-14.99574; -1.09218
-13.99629; -1.05872
-12.99705; -1.02518
-11.99796; -0.99156
-10.99901; -0.95784
-10.00015; -0.92403
-9.00134; -0.89012
-8.00256; -0.85610
-7.00369; -0.82197
-6.00492; -0.78771
-5.00536; -0.75333
-4.00791; -0.71880
-3.00206; -0.68697
-2.02502; -0.66847
-0.94346; -0.65781
-0.01507; -0.50344
